idIsinCodeFk,mnemonicCode,fisnCode,nominalAmount,currencyCode,stockQuantity,operationYield,operationPrice,operationDate,operationHour,operationType,operationPart,settlementSystem,settlementDate,operationState,idMechanismOperationPk,indSendOtcApp,issuanceDate,expirationDate,operationRate,issuerName,shortName,checkDigit
USP3579ECN50,BSRD2033, ,200000,USD,200,6.1379,99.270832,16/03/2026,05:28:54 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,14/09/2026,MODIFICADA,3011338,0,22/02/2022,22/02/2033,-0.345835,MINISTERIO DE HACIENDA,HACIENDA,50736
USP3579ECN50,BSRD2033, ,100000,USD,100,6.1379,99.270827,16/03/2026,05:28:51 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,14/09/2026,MODIFICADA,3011340,0,22/02/2022,22/02/2033,-0.34584,MINISTERIO DE HACIENDA,HACIENDA,50729
USP3579ECN50,BSRD2033, ,300000,USD,300,6.1379,99.270833,16/03/2026,05:28:48 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,14/09/2026,MODIFICADA,3011342,0,22/02/2022,22/02/2033,-0.345833,MINISTERIO DE HACIENDA,HACIENDA,50778
USP3579ECN50,BSRD2033, ,50000,USD,50,6.1379,99.270827,16/03/2026,05:23:16 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,14/09/2026,MODIFICADA,3011305,0,22/02/2022,22/02/2033,-0.34584,MINISTERIO DE HACIENDA,HACIENDA,50085
DO2003000620,BS4PRO02,PROMERICA/12 SUBD 20341015,52356000,DOP,523560,11.75,101.306186,17/03/2026,05:13:57 PM,CONTADO,PRIMERA PARTE,ROTC,20/03/2026,CONFIRMADA,3013530,0,15/10/2024,15/10/2034,0,BANCO MULTIPLE PROMERICA DE LA REPUBLICA DOMINICANA,PROMERICA,59955
USP3579EAY34,BSRD2044,DOMINICAN Rep/7.45 BD 20440430 GO,20000,USD,20,6.82,106.485345,17/03/2026,04:59:08 PM,CONTADO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3013521,0,30/04/2014,30/04/2044,0,MINISTERIO DE HACIENDA,HACIENDA,61040
USP3579ECV76,BSDR2036, ,175000000,DOP,3500,9.33,109.061383,17/03/2026,04:56:36 PM,CONTADO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3013085,0,01/07/2024,01/06/2036,0,MINISTERIO DE HACIENDA,HACIENDA,49189
USP3579EAY34,BSRD2044,DOMINICAN Rep/7.45 BD 20440430 GO,20000,USD,20,6.65,108.341593,17/03/2026,04:55:55 PM,CONTADO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3013522,0,30/04/2014,30/04/2044,0,MINISTERIO DE HACIENDA,HACIENDA,61019
USP3579ECN50,BSRD2033, ,16000,USD,16,6.104,99.413995,17/03/2026,04:49:21 PM,CONTADO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3013520,0,22/02/2022,22/02/2033,0,MINISTERIO DE HACIENDA,HACIENDA,47124
USP3579ECN50,BSRD2033, ,16000,USD,16,6.5,97.240367,17/03/2026,04:47:43 PM,CONTADO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3013519,0,22/02/2022,22/02/2033,0,MINISTERIO DE HACIENDA,HACIENDA,46389
DO2006901527,BC1ITA03,EGEITABO/5.15 BO 20320223,133540,USD,133540,3.0176,111.55,17/03/2026,04:35:28 PM,CONTADO,PRIMERA PARTE,ROTC,19/03/2026,CONFIRMADA,3013518,0,23/02/2022,23/02/2032,0,"EMPRESA GENERADORA DE ELECTRICIDAD ITABO, S.A.",EGEITABO,57050
DO2003000620,BS4PRO02,PROMERICA/12 SUBD 20341015,52356000,DOP,523560,11.75,101.306186,17/03/2026,04:28:01 PM,CONTADO,PRIMERA PARTE,ROTC,20/03/2026,CONFIRMADA,3013517,0,15/10/2024,15/10/2034,0,BANCO MULTIPLE PROMERICA DE LA REPUBLICA DOMINICANA,PROMERICA,59913
DO1002261522,NO180130,BCENTRAL/9.5 BOEST 20300118 GTIA,30000000,DOP,3000,9.75,99.190629,17/03/2026,04:14:42 PM,CONTADO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3013470,0,18/01/2026,18/01/2030,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60641
DO1002261522,NO180130,BCENTRAL/9.5 BOEST 20300118 GTIA,100000000,DOP,10000,9.9,98.723176,17/03/2026,04:08:06 PM,CONTADO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3013504,0,18/01/2026,18/01/2030,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60935
