idIsinCodeFk,mnemonicCode,fisnCode,nominalAmount,currencyCode,stockQuantity,operationYield,operationPrice,operationDate,operationHour,operationType,operationPart,settlementSystem,settlementDate,operationState,idMechanismOperationPk,indSendOtcApp,issuanceDate,expirationDate,operationRate,issuerName,shortName,checkDigit
DO1005211227,MH32029,HACIENDA/12.75 BOEST 20290923 GTIA,4400000,DOP,44,8.7956,110.593171,05/06/2026,05:46:21 PM,PRESTAMO,SEGUNDA PARTE,ROTC,08/07/2026,MODIFICADA,3148249,0,23/09/2022,23/09/2029,1.533333,MINISTERIO DE HACIENDA,HACIENDA,61411
DO1005211227,MH32029,HACIENDA/12.75 BOEST 20290923 GTIA,4400000,DOP,44,8.7956,110.593171,05/06/2026,05:46:20 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,08/07/2026,MODIFICADA,3148248,0,23/09/2022,23/09/2029,1.533333,MINISTERIO DE HACIENDA,HACIENDA,63504
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,9300000,DOP,93,7.5267,104.676231,07/07/2026,05:33:14 PM,PRESTAMO,SEGUNDA PARTE,ROTC,06/11/2026,CONFIRMADA,3208967,0,09/02/2024,09/02/2031,7.009364,MINISTERIO DE HACIENDA,HACIENDA,61327
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,9300000,DOP,93,9.062,104.389822,07/07/2026,05:33:14 PM,PRESTAMO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3208967,0,09/02/2024,09/02/2031,7.009364,MINISTERIO DE HACIENDA,HACIENDA,61089
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,9300000,DOP,93,7.5267,104.676231,07/07/2026,05:33:13 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,06/11/2026,CONFIRMADA,3208966,0,09/02/2024,09/02/2031,10.1,MINISTERIO DE HACIENDA,HACIENDA,63420
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,9300000,DOP,93,9.062,104.389822,07/07/2026,05:33:13 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3208966,0,09/02/2024,09/02/2031,10.1,MINISTERIO DE HACIENDA,HACIENDA,63182
DO1005205310,MH32026,HACIENDA/11 BOEST 20261106 GTIA,47000000,DOP,470,8.25000001,100.203698,07/07/2026,05:27:30 PM,PLAZO,PRIMERA PARTE,ROTC,08/10/2026,CONFIRMADA,3208955,0,06/05/2016,06/11/2026,0,MINISTERIO DE HACIENDA,HACIENDA,60711
DO1002261423,NO301129,BCENTRAL/9.5 BOEST 20291130 GTIA,195000000,DOP,19500,8.25,103.38092,07/07/2026,05:27:28 PM,PLAZO,PRIMERA PARTE,ROTC,08/10/2026,CONFIRMADA,3208954,0,30/11/2025,30/11/2029,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60501
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,1000000,DOP,10,11.6848,95.277979,07/07/2026,05:24:50 PM,PRESTAMO,SEGUNDA PARTE,ROTC,10/11/2026,CONFIRMADA,3208965,0,09/02/2024,09/02/2031,7.004697,MINISTERIO DE HACIENDA,HACIENDA,61320
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,1000000,DOP,10,11.4672,95.759589,07/07/2026,05:24:50 PM,PRESTAMO,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208965,0,09/02/2024,09/02/2031,7.004697,MINISTERIO DE HACIENDA,HACIENDA,61383
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,1000000,DOP,10,11.6848,95.277979,07/07/2026,05:24:49 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,10/11/2026,CONFIRMADA,3208964,0,09/02/2024,09/02/2031,8.7,MINISTERIO DE HACIENDA,HACIENDA,63476
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,1000000,DOP,10,11.4672,95.759589,07/07/2026,05:24:49 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208964,0,09/02/2024,09/02/2031,8.7,MINISTERIO DE HACIENDA,HACIENDA,63539
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2400000,DOP,24,8.9843,104.461973,07/07/2026,05:24:48 PM,PRESTAMO,SEGUNDA PARTE,ROTC,08/10/2026,CONFIRMADA,3208963,0,09/02/2024,09/02/2031,5.952971,MINISTERIO DE HACIENDA,HACIENDA,61369
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2400000,DOP,24,9.0039,104.608305,07/07/2026,05:24:48 PM,PRESTAMO,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208963,0,09/02/2024,09/02/2031,5.952971,MINISTERIO DE HACIENDA,HACIENDA,61292
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2400000,DOP,24,8.9843,104.461973,07/07/2026,05:24:47 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,08/10/2026,CONFIRMADA,3208962,0,09/02/2024,09/02/2031,8.75,MINISTERIO DE HACIENDA,HACIENDA,63462
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2400000,DOP,24,9.0039,104.608305,07/07/2026,05:24:47 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208962,0,09/02/2024,09/02/2031,8.75,MINISTERIO DE HACIENDA,HACIENDA,63385
DO1005205716,MHUS2027,HACIENDA/6 BOEST 20270305 GTIA,113000,USD,113,-8.40334452,106.111372,07/07/2026,05:24:45 PM,PRESTAMO,SEGUNDA PARTE,ROTC,08/10/2026,CONFIRMADA,3208961,0,05/09/2016,05/03/2027,3.216377,MINISTERIO DE HACIENDA,HACIENDA,62559
DO1005205716,MHUS2027,HACIENDA/6 BOEST 20270305 GTIA,113000,USD,113,1.0204,103.223451,07/07/2026,05:24:45 PM,PRESTAMO,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208961,0,05/09/2016,05/03/2027,3.216377,MINISTERIO DE HACIENDA,HACIENDA,60767
DO1005205716,MHUS2027,HACIENDA/6 BOEST 20270305 GTIA,113000,USD,113,-8.40334452,106.111372,07/07/2026,05:24:44 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,08/10/2026,CONFIRMADA,3208960,0,05/09/2016,05/03/2027,5.1,MINISTERIO DE HACIENDA,HACIENDA,64652
DO1005205716,MHUS2027,HACIENDA/6 BOEST 20270305 GTIA,113000,USD,113,1.0204,103.223451,07/07/2026,05:24:44 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208960,0,05/09/2016,05/03/2027,5.1,MINISTERIO DE HACIENDA,HACIENDA,62860
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2000000,DOP,20,7.923,107.857874,07/07/2026,05:24:43 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,05/02/2027,CONFIRMADA,3208956,0,09/02/2024,09/02/2031,9.3,MINISTERIO DE HACIENDA,HACIENDA,63042
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2000000,DOP,20,9.4689,102.861954,07/07/2026,05:24:43 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208956,0,09/02/2024,09/02/2031,9.3,MINISTERIO DE HACIENDA,HACIENDA,63469
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2000000,DOP,20,7.923,107.857874,07/07/2026,05:24:42 PM,PRESTAMO,SEGUNDA PARTE,ROTC,05/02/2027,CONFIRMADA,3208957,0,09/02/2024,09/02/2031,8.901317,MINISTERIO DE HACIENDA,HACIENDA,60935
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2000000,DOP,20,9.4689,102.861954,07/07/2026,05:24:42 PM,PRESTAMO,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208957,0,09/02/2024,09/02/2031,8.901317,MINISTERIO DE HACIENDA,HACIENDA,61362
DO1005205716,MHUS2027,HACIENDA/6 BOEST 20270305 GTIA,384000,USD,384,1.1051,102.75481,07/07/2026,05:24:41 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,10/08/2026,CONFIRMADA,3208958,0,05/09/2016,05/03/2027,4.1,MINISTERIO DE HACIENDA,HACIENDA,62643
DO1005205716,MHUS2027,HACIENDA/6 BOEST 20270305 GTIA,384000,USD,384,1.513,102.893755,07/07/2026,05:24:41 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208958,0,05/09/2016,05/03/2027,4.1,MINISTERIO DE HACIENDA,HACIENDA,62797
DO1005205716,MHUS2027,HACIENDA/6 BOEST 20270305 GTIA,384000,USD,384,1.1051,102.75481,07/07/2026,05:24:39 PM,PRESTAMO,SEGUNDA PARTE,ROTC,10/08/2026,CONFIRMADA,3208959,0,05/09/2016,05/03/2027,2.333428,MINISTERIO DE HACIENDA,HACIENDA,60592
DO1005205716,MHUS2027,HACIENDA/6 BOEST 20270305 GTIA,384000,USD,384,1.513,102.893755,07/07/2026,05:24:39 PM,PRESTAMO,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208959,0,05/09/2016,05/03/2027,2.333428,MINISTERIO DE HACIENDA,HACIENDA,60746
DO1002261126,NO280929,BCENTRAL/9.5 BOEST 20290928 GTIA,40000,DOP,4,9.5,99.97275,07/07/2026,05:15:20 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208952,0,28/09/2025,28/09/2029,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58205
DO1002261126,NO280929,BCENTRAL/9.5 BOEST 20290928 GTIA,40000,DOP,4,9.2,100.794186,07/07/2026,05:15:10 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208950,0,28/09/2025,28/09/2029,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58765
USP3579ECE51,BSRD2049,"DOMINICAN, REP /6.4 BD 20490605",358000,USD,358,6.85,94.826818,07/07/2026,05:01:55 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208951,0,05/06/2019,05/06/2049,0,MINISTERIO DE HACIENDA,HACIENDA,60032
DO1005205310,MH32026,HACIENDA/11 BOEST 20261106 GTIA,4700000,DOP,47,-24.17793885,103.039197,07/07/2026,04:49:12 PM,PRESTAMO,SEGUNDA PARTE,ROTC,08/10/2026,CONFIRMADA,3208933,0,06/05/2016,06/11/2026,4.305268,MINISTERIO DE HACIENDA,HACIENDA,62545
DO1005205310,MH32026,HACIENDA/11 BOEST 20261106 GTIA,4700000,DOP,47,1.5127,103.073207,07/07/2026,04:49:12 PM,PRESTAMO,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208933,0,06/05/2016,06/11/2026,4.305268,MINISTERIO DE HACIENDA,HACIENDA,60270
DO1005205310,MH32026,HACIENDA/11 BOEST 20261106 GTIA,4700000,DOP,47,-24.17793885,103.039197,07/07/2026,04:49:11 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,08/10/2026,CONFIRMADA,3208932,0,06/05/2016,06/11/2026,10.2,MINISTERIO DE HACIENDA,HACIENDA,64638
DO1005205310,MH32026,HACIENDA/11 BOEST 20261106 GTIA,4700000,DOP,47,1.5127,103.073207,07/07/2026,04:49:11 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208932,0,06/05/2016,06/11/2026,10.2,MINISTERIO DE HACIENDA,HACIENDA,62363
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2700000,DOP,27,7.1066,111.943531,07/07/2026,04:49:09 PM,PRESTAMO,SEGUNDA PARTE,ROTC,12/08/2026,CONFIRMADA,3208931,0,09/02/2024,09/02/2031,4.603392,MINISTERIO DE HACIENDA,HACIENDA,61313
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2700000,DOP,27,8.4159,106.8707,07/07/2026,04:49:09 PM,PRESTAMO,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208931,0,09/02/2024,09/02/2031,4.603392,MINISTERIO DE HACIENDA,HACIENDA,60739
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2700000,DOP,27,7.1066,111.943531,07/07/2026,04:49:08 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,12/08/2026,CONFIRMADA,3208930,0,09/02/2024,09/02/2031,9,MINISTERIO DE HACIENDA,HACIENDA,63406
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2700000,DOP,27,8.4159,106.8707,07/07/2026,04:49:08 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,10/07/2026,CONFIRMADA,3208930,0,09/02/2024,09/02/2031,9,MINISTERIO DE HACIENDA,HACIENDA,62832
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,11100000,DOP,111,7.698,109.572083,07/07/2026,04:49:07 PM,PRESTAMO,SEGUNDA PARTE,ROTC,12/08/2026,CONFIRMADA,3208929,0,09/02/2024,09/02/2031,4.76773,MINISTERIO DE HACIENDA,HACIENDA,61670
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,11100000,DOP,111,9.0518,104.428212,07/07/2026,04:49:07 PM,PRESTAMO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3208929,0,09/02/2024,09/02/2031,4.76773,MINISTERIO DE HACIENDA,HACIENDA,61978
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,11100000,DOP,111,7.698,109.572083,07/07/2026,04:49:06 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,12/08/2026,CONFIRMADA,3208928,0,09/02/2024,09/02/2031,9.9,MINISTERIO DE HACIENDA,HACIENDA,63763
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,11100000,DOP,111,9.0518,104.428212,07/07/2026,04:49:06 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3208928,0,09/02/2024,09/02/2031,9.9,MINISTERIO DE HACIENDA,HACIENDA,64071
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2800000,DOP,28,9.4624,102.69589,07/07/2026,04:49:04 PM,PRESTAMO,SEGUNDA PARTE,ROTC,05/11/2026,CONFIRMADA,3208927,0,09/02/2024,09/02/2031,6.613505,MINISTERIO DE HACIENDA,HACIENDA,61047
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2800000,DOP,28,9.4433,102.958611,07/07/2026,04:49:04 PM,PRESTAMO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208927,0,09/02/2024,09/02/2031,6.613505,MINISTERIO DE HACIENDA,HACIENDA,61439
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2800000,DOP,28,9.4624,102.69589,07/07/2026,04:49:03 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,05/11/2026,CONFIRMADA,3208926,0,09/02/2024,09/02/2031,8.7,MINISTERIO DE HACIENDA,HACIENDA,63140
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,2800000,DOP,28,9.4433,102.958611,07/07/2026,04:49:03 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208926,0,09/02/2024,09/02/2031,8.7,MINISTERIO DE HACIENDA,HACIENDA,63532
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,24800000,DOP,248,8.8932,104.864431,07/07/2026,04:49:02 PM,PRESTAMO,SEGUNDA PARTE,ROTC,14/09/2026,CONFIRMADA,3208925,0,09/02/2024,09/02/2031,5.652166,MINISTERIO DE HACIENDA,HACIENDA,62118
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,24800000,DOP,248,8.9842,104.686721,07/07/2026,04:49:02 PM,PRESTAMO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208925,0,09/02/2024,09/02/2031,5.652166,MINISTERIO DE HACIENDA,HACIENDA,62223
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,24800000,DOP,248,8.8932,104.864431,07/07/2026,04:49:01 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,14/09/2026,CONFIRMADA,3208924,0,09/02/2024,09/02/2031,10.15,MINISTERIO DE HACIENDA,HACIENDA,64211
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,24800000,DOP,248,8.9842,104.686721,07/07/2026,04:49:01 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208924,0,09/02/2024,09/02/2031,10.15,MINISTERIO DE HACIENDA,HACIENDA,64316
DO1002261423,NO301129,BCENTRAL/9.5 BOEST 20291130 GTIA,990000,DOP,99,9.49240009,100.003308,07/07/2026,04:49:01 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208949,0,30/11/2025,30/11/2029,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,61866
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,9881,DOP,9881,10.499,102.492663,07/07/2026,04:44:46 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,06/10/2026,CONFIRMADA,3208900,0,30/11/2020,30/11/2030,9.65,ACERO ESTRELLA S A,AESTRELLA,60851
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,9881,DOP,9881,11.25,99.989712,07/07/2026,04:44:46 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208900,0,30/11/2020,30/11/2030,9.65,ACERO ESTRELLA S A,AESTRELLA,60347
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,9881,DOP,9881,10.499,102.492663,07/07/2026,04:44:45 PM,PRESTAMO,SEGUNDA PARTE,ROTC,06/10/2026,CONFIRMADA,3208901,0,30/11/2020,30/11/2030,3.515598,ACERO ESTRELLA S A,AESTRELLA,58744
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,9881,DOP,9881,11.25,99.989712,07/07/2026,04:44:45 PM,PRESTAMO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208901,0,30/11/2020,30/11/2030,3.515598,ACERO ESTRELLA S A,AESTRELLA,58240
DO1002261829,NO010330,BCENTRAL/9.5 BOEST 20300301 GTIA,15550000,DOP,1555,9.65,99.524626,07/07/2026,04:42:21 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3208921,0,01/03/2026,01/03/2030,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60823
DO1002261829,NO010330,BCENTRAL/9.5 BOEST 20300301 GTIA,970000,DOP,97,9.5,99.976832,07/07/2026,04:41:36 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208920,0,01/03/2026,01/03/2030,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59199
DO1002261522,NO180130,BCENTRAL/9.5 BOEST 20300118 GTIA,2000000,DOP,200,9.1,101.178475,07/07/2026,04:41:25 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3208945,0,18/01/2026,18/01/2030,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59857
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,43440000,DOP,4344,9.258549,97.836096,07/07/2026,04:40:39 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208944,0,02/10/2025,02/10/2026,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59647
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,43440000,DOP,4344,12.720854,99.263416,07/07/2026,04:40:38 PM,PLAZO,PRIMERA PARTE,ROTC,11/09/2026,CONFIRMADA,3208943,0,02/10/2025,02/10/2026,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58891
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,43440000,DOP,4344,8.1,97.836096,07/07/2026,04:40:33 PM,PRESTAMO,SEGUNDA PARTE,ROTC,11/09/2026,CONFIRMADA,3208942,0,02/10/2025,02/10/2026,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58296
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,43440000,DOP,4344,8.1,97.836096,07/07/2026,04:40:33 PM,PRESTAMO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208942,0,02/10/2025,02/10/2026,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58387
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,17490000,DOP,1749,8.6,97.849382,07/07/2026,04:40:28 PM,PRESTAMO,SEGUNDA PARTE,ROTC,11/09/2026,CONFIRMADA,3208941,0,02/10/2025,02/10/2026,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58457
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,17490000,DOP,1749,8.6,97.849382,07/07/2026,04:40:28 PM,PRESTAMO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208941,0,02/10/2025,02/10/2026,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58548
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,17490000,DOP,1749,10.951252,99.365232,07/07/2026,04:40:24 PM,PLAZO,PRIMERA PARTE,ROTC,11/09/2026,CONFIRMADA,3208939,0,02/10/2025,02/10/2026,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58905
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,17490000,DOP,1749,9.200454,97.849382,07/07/2026,04:40:20 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208938,0,02/10/2025,02/10/2026,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59549
USP3579ECH82,BSRD2032,"DOMINICAN, REP /4.875 BD 20320923",11000,USD,11,6.1,93.738217,07/07/2026,04:40:15 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208922,0,23/09/2020,23/09/2032,0,MINISTERIO DE HACIENDA,HACIENDA,59416
DO1002227721,NO111226,BCENTRAL/9 BOEST 20261211 GTIA,5070000,DOP,507,7.50000003,100.607529,07/07/2026,04:39:45 PM,CONTADO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208923,0,11/12/2023,11/12/2026,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,61740
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,819369,DOP,819369,9.7212,105.009799,07/07/2026,04:36:31 PM,PRESTAMO,SEGUNDA PARTE,ROTC,03/12/2026,CONFIRMADA,3208913,0,30/11/2020,30/11/2030,4.864361,ACERO ESTRELLA S A,AESTRELLA,60228
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,819369,DOP,819369,11.25,99.989712,07/07/2026,04:36:31 PM,PRESTAMO,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208913,0,30/11/2020,30/11/2030,4.864361,ACERO ESTRELLA S A,AESTRELLA,59696
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,819369,DOP,819369,9.7212,105.009799,07/07/2026,04:36:19 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,03/12/2026,CONFIRMADA,3208912,0,30/11/2020,30/11/2030,9.4,ACERO ESTRELLA S A,AESTRELLA,62370
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,819369,DOP,819369,11.25,99.989712,07/07/2026,04:36:19 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,08/07/2026,CONFIRMADA,3208912,0,30/11/2020,30/11/2030,9.4,ACERO ESTRELLA S A,AESTRELLA,61838
DO1005211227,MH32029,HACIENDA/12.75 BOEST 20290923 GTIA,5700000,DOP,57,6.4101,116.762275,07/07/2026,04:33:12 PM,PRESTAMO,SEGUNDA PARTE,ROTC,13/10/2026,CONFIRMADA,3208937,0,23/09/2022,23/09/2029,8.4,MINISTERIO DE HACIENDA,HACIENDA,61418
DO1005211227,MH32029,HACIENDA/12.75 BOEST 20290923 GTIA,5700000,DOP,57,8.6977,111.080073,07/07/2026,04:33:12 PM,PRESTAMO,PRIMERA PARTE,ROTC,13/07/2026,CONFIRMADA,3208937,0,23/09/2022,23/09/2029,8.4,MINISTERIO DE HACIENDA,HACIENDA,61586
DO1005211227,MH32029,HACIENDA/12.75 BOEST 20290923 GTIA,5700000,DOP,57,6.4101,116.762275,07/07/2026,04:33:11 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,13/10/2026,CONFIRMADA,3208935,0,23/09/2022,23/09/2029,8.4,MINISTERIO DE HACIENDA,HACIENDA,63511
DO1005211227,MH32029,HACIENDA/12.75 BOEST 20290923 GTIA,5700000,DOP,57,8.6977,111.080073,07/07/2026,04:33:11 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,13/07/2026,CONFIRMADA,3208935,0,23/09/2022,23/09/2029,8.4,MINISTERIO DE HACIENDA,HACIENDA,63679
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,20000,DOP,2,216.594,76.5203,07/07/2026,04:33:00 PM,PRESTAMO,SEGUNDA PARTE,ROTC,12/08/2026,CONFIRMADA,3208936,0,02/10/2025,02/10/2026,8.95,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,56693
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,20000,DOP,2,140.706,75.9538,07/07/2026,04:33:00 PM,PRESTAMO,PRIMERA PARTE,ROTC,13/07/2026,CONFIRMADA,3208936,0,02/10/2025,02/10/2026,8.95,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,56791
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,20000,DOP,2,216.594,76.5203,07/07/2026,04:32:59 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,12/08/2026,CONFIRMADA,3208934,0,02/10/2025,02/10/2026,8.95,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58884
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,20000,DOP,2,140.706,75.9538,07/07/2026,04:32:59 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,13/07/2026,CONFIRMADA,3208934,0,02/10/2025,02/10/2026,8.95,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58982
