idIsinCodeFk,mnemonicCode,fisnCode,nominalAmount,currencyCode,stockQuantity,operationYield,operationPrice,operationDate,operationHour,operationType,operationPart,settlementSystem,settlementDate,operationState,idMechanismOperationPk,indSendOtcApp,issuanceDate,expirationDate,operationRate,issuerName,shortName,checkDigit
DO1002223621,NO150127,BCENTRAL/8 BOEST 20270115 GTIA,274870000,DOP,27487,9.29999999,99.680133,18/09/2026,06:32:00 PM,PLAZO,PRIMERA PARTE,ROTC,20/10/2026,CONFIRMADA,3353333,0,15/01/2022,15/01/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,62384
DO1002223621,NO150127,BCENTRAL/8 BOEST 20270115 GTIA,274870000,DOP,27487,9.29999999,99.680133,18/09/2026,06:31:11 PM,PLAZO,PRIMERA PARTE,ROTC,20/10/2026,CONFIRMADA,3353332,0,15/01/2022,15/01/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,62391
DO2006901311,BC1ITA01,EGEITABO/5.65 BO 20311208,1060,USD,1060,5.7134,99.716981,18/09/2026,06:25:03 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,21/10/2026,CONFIRMADA,3353330,0,08/12/2021,08/12/2031,4.05,"EMPRESA GENERADORA DE ELECTRICIDAD ITABO, S.A.",EGEITABO,59521
DO2006901311,BC1ITA01,EGEITABO/5.65 BO 20311208,1060,USD,1060,5.6845,99.84405,18/09/2026,06:25:03 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353330,0,08/12/2021,08/12/2031,4.05,"EMPRESA GENERADORA DE ELECTRICIDAD ITABO, S.A.",EGEITABO,59283
DO2006901311,BC1ITA01,EGEITABO/5.65 BO 20311208,1060,USD,1060,5.7134,99.716981,18/09/2026,06:25:02 PM,PRESTAMO,SEGUNDA PARTE,ROTC,21/10/2026,CONFIRMADA,3353331,0,08/12/2021,08/12/2031,0.536912,"EMPRESA GENERADORA DE ELECTRICIDAD ITABO, S.A.",EGEITABO,57414
DO2006901311,BC1ITA01,EGEITABO/5.65 BO 20311208,1060,USD,1060,5.6845,99.84405,18/09/2026,06:25:02 PM,PRESTAMO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353331,0,08/12/2021,08/12/2031,0.536912,"EMPRESA GENERADORA DE ELECTRICIDAD ITABO, S.A.",EGEITABO,57176
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,102326,DOP,102326,11.282,99.697486,18/09/2026,06:22:06 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,20/11/2026,CONFIRMADA,3353328,0,24/06/2019,24/06/2029,8.65,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,62601
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,102326,DOP,102326,12.3281,97.27833,18/09/2026,06:22:06 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353328,0,24/06/2019,24/06/2029,8.65,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,62608
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,102326,DOP,102326,11.282,99.697486,18/09/2026,06:22:05 PM,PRESTAMO,SEGUNDA PARTE,ROTC,20/11/2026,CONFIRMADA,3353329,0,24/06/2019,24/06/2029,4.101378,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,60494
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,102326,DOP,102326,12.3281,97.27833,18/09/2026,06:22:05 PM,PRESTAMO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353329,0,24/06/2019,24/06/2029,4.101378,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,60501
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,222856,DOP,222856,11.1951,99.888883,18/09/2026,06:18:34 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,21/10/2026,CONFIRMADA,3353326,0,24/06/2019,24/06/2029,8.6,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,63182
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,222856,DOP,222856,12.3281,97.278267,18/09/2026,06:18:34 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353326,0,24/06/2019,24/06/2029,8.6,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,63203
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,222856,DOP,222856,11.1951,99.888883,18/09/2026,06:18:33 PM,PRESTAMO,SEGUNDA PARTE,ROTC,21/10/2026,CONFIRMADA,3353327,0,24/06/2019,24/06/2029,3.411065,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,61075
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,222856,DOP,222856,12.3281,97.278267,18/09/2026,06:18:33 PM,PRESTAMO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353327,0,24/06/2019,24/06/2029,3.411065,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,61096
DO1005206516,MH32028,HACIENDA/10.75 BOEST 20280811 GTIA,2800000,DOP,28,11.5492,98.87496,18/09/2026,06:14:13 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,19/01/2027,CONFIRMADA,3353324,0,10/08/2018,11/08/2028,8.85,MINISTERIO DE HACIENDA,HACIENDA,63392
DO1005206516,MH32028,HACIENDA/10.75 BOEST 20280811 GTIA,2800000,DOP,28,11.0905,99.439258,18/09/2026,06:14:13 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353324,0,10/08/2018,11/08/2028,8.85,MINISTERIO DE HACIENDA,HACIENDA,63735
DO1005206516,MH32028,HACIENDA/10.75 BOEST 20280811 GTIA,2800000,DOP,28,11.5492,98.87496,18/09/2026,06:14:11 PM,PRESTAMO,SEGUNDA PARTE,ROTC,19/01/2027,CONFIRMADA,3353325,0,10/08/2018,11/08/2028,4.058939,MINISTERIO DE HACIENDA,HACIENDA,61278
DO1005206516,MH32028,HACIENDA/10.75 BOEST 20280811 GTIA,2800000,DOP,28,11.0905,99.439258,18/09/2026,06:14:11 PM,PRESTAMO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353325,0,10/08/2018,11/08/2028,4.058939,MINISTERIO DE HACIENDA,HACIENDA,61621
USP3579ECX33,BSDR2055, ,2000,USD,2,6.89123476,103.2,18/09/2026,06:11:42 PM,CONTADO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353043,0,24/02/2025,24/02/2055,0,MINISTERIO DE HACIENDA,HACIENDA,46774
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,72608,DOP,72608,11.5838,98.932928,18/09/2026,06:09:11 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,20/11/2026,CONFIRMADA,3353322,0,30/11/2020,30/11/2030,8.8,ACERO ESTRELLA S A,AESTRELLA,61593
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,72608,DOP,72608,11.4554,99.315665,18/09/2026,06:09:11 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353322,0,30/11/2020,30/11/2030,8.8,ACERO ESTRELLA S A,AESTRELLA,61628
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,72608,DOP,72608,11.5838,98.932928,18/09/2026,06:09:10 PM,PRESTAMO,SEGUNDA PARTE,ROTC,20/11/2026,CONFIRMADA,3353323,0,30/11/2020,30/11/2030,2.113788,ACERO ESTRELLA S A,AESTRELLA,59486
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,72608,DOP,72608,11.4554,99.315665,18/09/2026,06:09:10 PM,PRESTAMO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353323,0,30/11/2020,30/11/2030,2.113788,ACERO ESTRELLA S A,AESTRELLA,59521
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,2590000,DOP,259,7,92.664093,18/09/2026,06:04:30 PM,PRESTAMO,SEGUNDA PARTE,ROTC,22/10/2026,CONFIRMADA,3353321,0,03/09/2026,03/09/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,57015
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,2590000,DOP,259,7,92.664093,18/09/2026,06:04:30 PM,PRESTAMO,PRIMERA PARTE,ROTC,22/09/2026,CONFIRMADA,3353321,0,03/09/2026,03/09/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,57134
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,2590000,DOP,259,8.308004,93.203089,18/09/2026,06:04:24 PM,PLAZO,PRIMERA PARTE,ROTC,22/10/2026,CONFIRMADA,3353320,0,03/09/2026,03/09/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,57911
USP3579ECN50,BSRD2033, ,60000,USD,60,5.85,100.786984,18/09/2026,06:01:40 PM,CONTADO,PRIMERA PARTE,ROTC,22/09/2026,CONFIRMADA,3353319,0,22/02/2022,22/02/2033,0,MINISTERIO DE HACIENDA,HACIENDA,47110
USP3579ECN50,BSRD2033, ,101000,USD,101,6.15,99.208119,18/09/2026,06:01:14 PM,CONTADO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353317,0,22/02/2022,22/02/2033,0,MINISTERIO DE HACIENDA,HACIENDA,47320
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,1400063,DOP,1400063,11.5335,99.072151,18/09/2026,06:01:08 PM,PRESTAMO,SEGUNDA PARTE,ROTC,22/10/2026,CONFIRMADA,3353309,0,30/11/2020,30/11/2030,1.411396,ACERO ESTRELLA S A,AESTRELLA,60536
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,1400063,DOP,1400063,11.465,99.284356,18/09/2026,06:01:08 PM,PRESTAMO,PRIMERA PARTE,ROTC,22/09/2026,CONFIRMADA,3353309,0,30/11/2020,30/11/2030,1.411396,ACERO ESTRELLA S A,AESTRELLA,60396
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,1400063,DOP,1400063,11.5335,99.072151,18/09/2026,06:01:07 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,22/10/2026,CONFIRMADA,3353308,0,30/11/2020,30/11/2030,8.55,ACERO ESTRELLA S A,AESTRELLA,62629
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,1400063,DOP,1400063,11.465,99.284356,18/09/2026,06:01:07 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,22/09/2026,CONFIRMADA,3353308,0,30/11/2020,30/11/2030,8.55,ACERO ESTRELLA S A,AESTRELLA,62489
DO1002261324,NO241128,BCENTRAL/9.25 BOEST 20281124 GTIA,50000,DOP,5,8.9,100.655322,18/09/2026,06:00:06 PM,CONTADO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353318,0,24/11/2025,24/11/2028,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58926
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,853038,DOP,853038,11.5237,99.103018,18/09/2026,05:58:22 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,21/10/2026,CONFIRMADA,3353310,0,30/11/2020,30/11/2030,8.55,ACERO ESTRELLA S A,AESTRELLA,62174
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,853038,DOP,853038,11.4555,99.315223,18/09/2026,05:58:22 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353310,0,30/11/2020,30/11/2030,8.55,ACERO ESTRELLA S A,AESTRELLA,62328
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,853038,DOP,853038,11.5237,99.103018,18/09/2026,05:58:20 PM,PRESTAMO,SEGUNDA PARTE,ROTC,21/10/2026,CONFIRMADA,3353311,0,30/11/2020,30/11/2030,1.38079,ACERO ESTRELLA S A,AESTRELLA,60060
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,853038,DOP,853038,11.4555,99.315223,18/09/2026,05:58:20 PM,PRESTAMO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353311,0,30/11/2020,30/11/2030,1.38079,ACERO ESTRELLA S A,AESTRELLA,60214
USP3579ECG00,BSRD2060,DOMINICAN REP/5.875 BD 20600130 U,1000,USD,1,5.8171,100.837,18/09/2026,05:57:51 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,21/10/2026,CONFIRMADA,3353290,0,30/01/2020,30/01/2060,4.05,MINISTERIO DE HACIENDA,HACIENDA,61929
USP3579ECG00,BSRD2060,DOMINICAN REP/5.875 BD 20600130 U,1000,USD,1,5.8074,100.982708,18/09/2026,05:57:51 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353290,0,30/01/2020,30/01/2060,4.05,MINISTERIO DE HACIENDA,HACIENDA,63182
USP3579ECG00,BSRD2060,DOMINICAN REP/5.875 BD 20600130 U,1000,USD,1,5.8171,100.837,18/09/2026,05:57:50 PM,PRESTAMO,SEGUNDA PARTE,ROTC,21/10/2026,CONFIRMADA,3353291,0,30/01/2020,30/01/2060,1.151432,MINISTERIO DE HACIENDA,HACIENDA,59822
USP3579ECG00,BSRD2060,DOMINICAN REP/5.875 BD 20600130 U,1000,USD,1,5.8074,100.982708,18/09/2026,05:57:50 PM,PRESTAMO,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353291,0,30/01/2020,30/01/2060,1.151432,MINISTERIO DE HACIENDA,HACIENDA,61075
USP3579ECP09,BSRD2029, ,139000,USD,139,5.200002,100.66737,18/09/2026,05:57:37 PM,CONTADO,PRIMERA PARTE,ROTC,23/09/2026,CONFIRMADA,3353316,0,22/02/2022,22/02/2029,0,MINISTERIO DE HACIENDA,HACIENDA,48930
DO1002224223,NO260227,BCENTRAL/8 BOEST 20270226 GTIA,4270000,DOP,427,9.700001,99.294093,18/09/2026,05:57:15 PM,CONTADO,PRIMERA PARTE,ROTC,22/09/2026,CONFIRMADA,3353315,0,26/02/2022,26/02/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60900
USP3579EDA21,BSRD2034, ,430000,USD,430,5.770993,99.872222,18/09/2026,05:57:09 PM,PLAZO,PRIMERA PARTE,ROTC,25/09/2026,CONFIRMADA,3353314,0,17/02/2026,17/03/2034,0,MINISTERIO DE HACIENDA,HACIENDA,48069
USP3579EBV85,BSDR2027,DOMINICAN Rep/5.95 BD 20270125 Se,60000,USD,60,5.950032,99.99057,18/09/2026,05:56:50 PM,CONTADO,PRIMERA PARTE,ROTC,22/09/2026,CONFIRMADA,3353313,0,25/01/2017,25/01/2027,0,MINISTERIO DE HACIENDA,HACIENDA,62237
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,56708,DOP,56708,10.8091,101.368572,18/09/2026,05:56:43 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,19/01/2027,CONFIRMADA,3353306,0,30/11/2020,30/11/2030,8.75,ACERO ESTRELLA S A,AESTRELLA,61901
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,56708,DOP,56708,11.4555,99.315111,18/09/2026,05:56:43 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,21/09/2026,CONFIRMADA,3353306,0,30/11/2020,30/11/2030,8.75,ACERO ESTRELLA S A,AESTRELLA,61621
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,56708,DOP,56708,10.8091,101.368572,18/09/2026,05:56:41 PM,PRESTAMO,SEGUNDA PARTE,ROTC,19/01/2027,CONFIRMADA,3353307,0,30/11/2020,30/11/2030,3.492917,ACERO ESTRELLA S A,AESTRELLA,59787
