idIsinCodeFk,mnemonicCode,fisnCode,nominalAmount,currencyCode,stockQuantity,operationYield,operationPrice,operationDate,operationHour,operationType,operationPart,settlementSystem,settlementDate,operationState,idMechanismOperationPk,indSendOtcApp,issuanceDate,expirationDate,operationRate,issuerName,shortName,checkDigit
USP3579ECX33,BSDR2055, ,47000,USD,47,6.81142203,104.25,12/03/2026,05:32:48 PM,CONTADO,PRIMERA PARTE,ROTC,13/03/2026,CONFIRMADA,3006057,0,24/02/2025,24/02/2055,0,MINISTERIO DE HACIENDA,HACIENDA,47754
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,129484,DOP,129484,8.6766,108.130688,12/03/2026,05:31:49 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,08/03/2027,CONFIRMADA,3006211,0,30/11/2020,30/11/2030,7.949999,ACERO ESTRELLA S A,AESTRELLA,62286
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,129484,DOP,129484,11.2498,99.995121,12/03/2026,05:31:49 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,13/03/2026,CONFIRMADA,3006211,0,30/11/2020,30/11/2030,7.949999,ACERO ESTRELLA S A,AESTRELLA,62328
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,129484,DOP,129484,8.6766,108.130688,12/03/2026,05:31:47 PM,PRESTAMO,SEGUNDA PARTE,ROTC,08/03/2027,CONFIRMADA,3006212,0,30/11/2020,30/11/2030,7.949999,ACERO ESTRELLA S A,AESTRELLA,60172
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,129484,DOP,129484,11.2498,99.995121,12/03/2026,05:31:47 PM,PRESTAMO,PRIMERA PARTE,ROTC,13/03/2026,CONFIRMADA,3006212,0,30/11/2020,30/11/2030,7.949999,ACERO ESTRELLA S A,AESTRELLA,60214
DO1002261621,NO010230,BCENTRAL/9.5 BOEST 20300201 GTIA,2200000,DOP,220,9.5,99.979492,12/03/2026,05:30:53 PM,PLAZO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3006059,0,01/02/2026,01/02/2030,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58653
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,19920,DOP,19920,10.6892,101.936345,12/03/2026,05:30:09 PM,PRESTAMO,SEGUNDA PARTE,ROTC,10/07/2026,CONFIRMADA,3006210,0,30/11/2020,30/11/2030,2.793161,ACERO ESTRELLA S A,AESTRELLA,59619
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,19920,DOP,19920,11.2498,99.995121,12/03/2026,05:30:09 PM,PRESTAMO,PRIMERA PARTE,ROTC,13/03/2026,CONFIRMADA,3006210,0,30/11/2020,30/11/2030,2.793161,ACERO ESTRELLA S A,AESTRELLA,59423
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,19920,DOP,19920,10.6892,101.936345,12/03/2026,05:30:07 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,10/07/2026,CONFIRMADA,3006209,0,30/11/2020,30/11/2030,2.793161,ACERO ESTRELLA S A,AESTRELLA,61705
DO2018100324,BC1AES03,AESTRELLA/11.25 BO 20301130,19920,DOP,19920,11.2498,99.995121,12/03/2026,05:30:07 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,13/03/2026,CONFIRMADA,3006209,0,30/11/2020,30/11/2030,2.793161,ACERO ESTRELLA S A,AESTRELLA,61509
DO1002261621,NO010230,BCENTRAL/9.5 BOEST 20300201 GTIA,2200000,DOP,220,9.2,100.93989,12/03/2026,05:29:09 PM,PLAZO,PRIMERA PARTE,ROTC,18/03/2026,CONFIRMADA,3006060,0,01/02/2026,01/02/2030,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58562
USP3579ECN50,BSRD2033, ,3000,USD,3,0,0,12/03/2026,05:28:49 PM,PRESTAMO,SEGUNDA PARTE,ROTC,21/02/2033,CONFIRMADA,3006128,0,22/02/2022,22/02/2033,0,MINISTERIO DE HACIENDA,HACIENDA,42560
USP3579ECN50,BSRD2033, ,3000,USD,3,5.6827,101.795,12/03/2026,05:28:49 PM,PRESTAMO,PRIMERA PARTE,ROTC,13/03/2026,CONFIRMADA,3006128,0,22/02/2022,22/02/2033,0,MINISTERIO DE HACIENDA,HACIENDA,46676
USP3579ECN50,BSRD2033, ,3000,USD,3,5.7254,101.499333,12/03/2026,05:28:48 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,12/06/2026,CONFIRMADA,3006127,0,22/02/2022,22/02/2033,1.162726,MINISTERIO DE HACIENDA,HACIENDA,49763
