idIsinCodeFk,mnemonicCode,fisnCode,nominalAmount,currencyCode,stockQuantity,operationYield,operationPrice,operationDate,operationHour,operationType,operationPart,settlementSystem,settlementDate,operationState,idMechanismOperationPk,indSendOtcApp,issuanceDate,expirationDate,operationRate,issuerName,shortName,checkDigit
USP3579ECJ49,BSRD2041, ,31000,USD,31,6.8261,86.389996,27/07/2026,06:02:32 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,29/01/2027,CONFIRMADA,3245249,0,21/01/2021,21/01/2041,5.1,MINISTERIO DE HACIENDA,HACIENDA,50309
USP3579ECJ49,BSRD2041, ,31000,USD,31,6.7444,86.777719,27/07/2026,06:02:32 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,28/07/2026,CONFIRMADA,3245249,0,21/01/2021,21/01/2041,5.1,MINISTERIO DE HACIENDA,HACIENDA,50372
USP3579ECJ49,BSRD2041, ,31000,USD,31,0,0,27/07/2026,06:02:31 PM,PRESTAMO,SEGUNDA PARTE,ROTC,18/01/2041,CONFIRMADA,3245250,0,21/01/2021,21/01/2041,0,MINISTERIO DE HACIENDA,HACIENDA,43253
USP3579ECJ49,BSRD2041, ,31000,USD,31,6.7444,86.777719,27/07/2026,06:02:31 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/07/2026,CONFIRMADA,3245250,0,21/01/2021,21/01/2041,0,MINISTERIO DE HACIENDA,HACIENDA,48265
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,460000,DOP,46,8.1604,99.324563,27/07/2026,06:02:30 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,02/09/2026,CONFIRMADA,3245251,0,02/10/2025,02/10/2026,8.2,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60004
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,460000,DOP,46,8.2124,98.516726,27/07/2026,06:02:30 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,28/07/2026,CONFIRMADA,3245251,0,02/10/2025,02/10/2026,8.2,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60116
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,460000,DOP,46,0,0,27/07/2026,06:02:30 PM,PRESTAMO,SEGUNDA PARTE,ROTC,01/10/2026,CONFIRMADA,3245252,0,02/10/2025,02/10/2026,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,53081
DO1002261225,LE021026,BCENTRAL/ LT 20261002 GTIA,460000,DOP,46,8.2124,98.516726,27/07/2026,06:02:30 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/07/2026,CONFIRMADA,3245252,0,02/10/2025,02/10/2026,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58016
DO1002261928,LE090427,BCENTRAL/ LT 20270409 GTIA,200000,DOP,20,-9.3571,104.480815,27/07/2026,06:02:29 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,26/10/2026,CONFIRMADA,3245253,0,09/04/2026,09/04/2027,8.95,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60781
DO1002261928,LE090427,BCENTRAL/ LT 20270409 GTIA,200000,DOP,20,-3.0312,102.19422,27/07/2026,06:02:29 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,28/07/2026,CONFIRMADA,3245253,0,09/04/2026,09/04/2027,8.95,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60382
DO1002261928,LE090427,BCENTRAL/ LT 20270409 GTIA,200000,DOP,20,0,0,27/07/2026,06:02:29 PM,PRESTAMO,SEGUNDA PARTE,ROTC,08/04/2027,CONFIRMADA,3245254,0,09/04/2026,09/04/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,53326
DO1002261928,LE090427,BCENTRAL/ LT 20270409 GTIA,200000,DOP,20,-3.0312,102.19422,27/07/2026,06:02:29 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/07/2026,CONFIRMADA,3245254,0,09/04/2026,09/04/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58282
USP3579ECQ81,BSDR2033, ,2450000,DOP,49,9.2389,119.904249,27/07/2026,06:02:28 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,26/01/2027,CONFIRMADA,3245255,0,03/02/2023,03/02/2033,8.95,MINISTERIO DE HACIENDA,HACIENDA,51331
