idIsinCodeFk,mnemonicCode,fisnCode,nominalAmount,currencyCode,stockQuantity,operationYield,operationPrice,operationDate,operationHour,operationType,operationPart,settlementSystem,settlementDate,operationState,idMechanismOperationPk,indSendOtcApp,issuanceDate,expirationDate,operationRate,issuerName,shortName,checkDigit
DO1002228729,NO030328,BCENTRAL/9.5 BOEST 20280303 GTIA,2000000,DOP,200,8.5,101.306619,25/09/2026,06:26:48 PM,CONTADO,PRIMERA PARTE,ROTC,29/09/2026,CONFIRMADA,3363723,0,03/03/2025,03/03/2028,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60067
DO1002228729,NO030328,BCENTRAL/9.5 BOEST 20280303 GTIA,570000,DOP,57,10.5,98.688288,25/09/2026,06:25:41 PM,CONTADO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363722,0,03/03/2025,03/03/2028,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59633
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,1280000,DOP,128,7.35,92.193755,25/09/2026,06:19:44 PM,PRESTAMO,SEGUNDA PARTE,ROTC,30/03/2027,CONFIRMADA,3363721,0,03/09/2026,03/09/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58086
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,1280000,DOP,128,7.35,92.193755,25/09/2026,06:19:44 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363721,0,03/09/2026,03/09/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58233
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,1280000,DOP,128,10.480863,95.628971,25/09/2026,06:19:38 PM,PLAZO,PRIMERA PARTE,ROTC,30/03/2027,CONFIRMADA,3363720,0,03/09/2026,03/09/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,58394
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,1280000,DOP,128,8.965288,92.193755,25/09/2026,06:19:33 PM,CONTADO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363719,0,03/09/2026,03/09/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59087
DO1002224124,NO120327,BCENTRAL/8 BOEST 20270312 GTIA,2650000,DOP,265,7.78,99.646409,25/09/2026,06:18:21 PM,PRESTAMO,SEGUNDA PARTE,ROTC,28/12/2026,CONFIRMADA,3363718,0,12/03/2022,12/03/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60130
DO1002224124,NO120327,BCENTRAL/8 BOEST 20270312 GTIA,2650000,DOP,265,7.78,99.646409,25/09/2026,06:18:21 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363718,0,12/03/2022,12/03/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60235
DO1002224124,NO120327,BCENTRAL/8 BOEST 20270312 GTIA,2650000,DOP,265,9.921786,99.596915,25/09/2026,06:18:16 PM,PLAZO,PRIMERA PARTE,ROTC,28/12/2026,CONFIRMADA,3363717,0,12/03/2022,12/03/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60144
DO1002224124,NO120327,BCENTRAL/8 BOEST 20270312 GTIA,2650000,DOP,265,8.792576,99.646409,25/09/2026,06:18:05 PM,CONTADO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363716,0,12/03/2022,12/03/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,61054
DO1002261928,LE090427,BCENTRAL/ LT 20270409 GTIA,3860000,DOP,386,8.066096,95.854923,25/09/2026,06:16:47 PM,CONTADO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363715,0,09/04/2026,09/04/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59227
USP3579ECE51,BSRD2049,"DOMINICAN, REP /6.4 BD 20490605",7000,USD,7,4.8398,121.274857,25/09/2026,06:15:47 PM,PRESTAMO,SEGUNDA PARTE,ROTC,12/11/2026,CONFIRMADA,3363695,0,05/06/2019,05/06/2049,2.122859,MINISTERIO DE HACIENDA,HACIENDA,60221
USP3579ECE51,BSRD2049,"DOMINICAN, REP /6.4 BD 20490605",7000,USD,7,4.8335,121.432254,25/09/2026,06:15:47 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363695,0,05/06/2019,05/06/2049,2.122859,MINISTERIO DE HACIENDA,HACIENDA,60228
USP3579ECE51,BSRD2049,"DOMINICAN, REP /6.4 BD 20490605",7000,USD,7,4.8398,121.274857,25/09/2026,06:15:36 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,12/11/2026,CONFIRMADA,3363694,0,05/06/2019,05/06/2049,4.05,MINISTERIO DE HACIENDA,HACIENDA,62307
USP3579ECE51,BSRD2049,"DOMINICAN, REP /6.4 BD 20490605",7000,USD,7,4.8335,121.432254,25/09/2026,06:15:36 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363694,0,05/06/2019,05/06/2049,4.05,MINISTERIO DE HACIENDA,HACIENDA,62314
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,2697567,DOP,2697567,11.3651,99.509596,25/09/2026,06:14:50 PM,PRESTAMO,SEGUNDA PARTE,ROTC,13/11/2026,CONFIRMADA,3363699,0,24/06/2019,24/06/2029,1.178018,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,61880
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,2697567,DOP,2697567,11.2149,99.846758,25/09/2026,06:14:50 PM,PRESTAMO,PRIMERA PARTE,ROTC,29/09/2026,CONFIRMADA,3363699,0,24/06/2019,24/06/2029,1.178018,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,62076
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,2697567,DOP,2697567,11.3651,99.509596,25/09/2026,06:14:48 PM,ESTRUCTURADA,SEGUNDA PARTE,ROTC,13/11/2026,CONFIRMADA,3363698,0,24/06/2019,24/06/2029,8.3,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,64029
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,2697567,DOP,2697567,11.2149,99.846758,25/09/2026,06:14:48 PM,ESTRUCTURADA,PRIMERA PARTE,ROTC,29/09/2026,CONFIRMADA,3363698,0,24/06/2019,24/06/2029,8.3,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,64225
DO1002224124,NO120327,BCENTRAL/8 BOEST 20270312 GTIA,5000000,DOP,500,8.792576,99.646409,25/09/2026,06:13:05 PM,CONTADO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363714,0,12/03/2022,12/03/2027,0,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,60907
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,8380000,DOP,838,8.3,92.16775,25/09/2026,06:12:48 PM,PRESTAMO,SEGUNDA PARTE,ROTC,29/03/2027,CONFIRMADA,3363713,0,03/09/2026,03/09/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,57505
DO1002262223,LE030927,BCENTRAL/ LT 20270903 GTIA,8380000,DOP,838,8.3,92.16775,25/09/2026,06:12:48 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363713,0,03/09/2026,03/09/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,57596
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,2036965,DOP,2036965,11.7436,98.842258,25/09/2026,06:12:41 PM,PRESTAMO,SEGUNDA PARTE,ROTC,29/03/2027,CONFIRMADA,3363691,0,24/06/2019,24/06/2029,0.891245,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,61768
DO2016300223,BC1GUL02,GULFSTREAM/11.15 BO 20290624,2036965,DOP,2036965,11.2019,99.877286,25/09/2026,06:12:41 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363691,0,24/06/2019,24/06/2029,0.891245,GULFSTREAM PETROLEUM DOMINICANA S DE RL,GULFSTREAM,61873
DO1002224124,NO120327,BCENTRAL/8 BOEST 20270312 GTIA,5000000,DOP,500,8.1,99.646409,25/09/2026,06:12:40 PM,PRESTAMO,SEGUNDA PARTE,ROTC,25/02/2027,CONFIRMADA,3363712,0,12/03/2022,12/03/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59535
DO1002224124,NO120327,BCENTRAL/8 BOEST 20270312 GTIA,5000000,DOP,500,8.1,99.646409,25/09/2026,06:12:40 PM,PRESTAMO,PRIMERA PARTE,ROTC,28/09/2026,CONFIRMADA,3363712,0,12/03/2022,12/03/2027,0.02,BANCO CENTRAL DE LA REPUBLICA DOMINICANA,BCENTRAL,59661
