idIsinCodeFk,mnemonicCode,fisnCode,nominalAmount,currencyCode,stockQuantity,operationYield,operationPrice,operationDate,operationHour,operationType,operationPart,settlementSystem,settlementDate,operationState,idMechanismOperationPk,indSendOtcApp,issuanceDate,expirationDate,operationRate,issuerName,shortName,checkDigit
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,901600000,DOP,9016,5.5500004,118.82062,08/07/2026,05:46:43 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211874,0,09/02/2024,09/02/2031,0,MINISTERIO DE HACIENDA,HACIENDA,62804
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,570000000,DOP,5700,5.5500004,118.82062,08/07/2026,05:46:14 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211873,0,09/02/2024,09/02/2031,0,MINISTERIO DE HACIENDA,HACIENDA,62734
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,690000000,DOP,6900,5.5500004,118.82062,08/07/2026,05:44:54 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211872,0,09/02/2024,09/02/2031,0,MINISTERIO DE HACIENDA,HACIENDA,62790
DO1005213025,MH22031,HACIENDA/10.25 BOEST 20310209 GTIA,750000000,DOP,7500,5.5500004,118.82062,08/07/2026,05:44:18 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211871,0,09/02/2024,09/02/2031,0,MINISTERIO DE HACIENDA,HACIENDA,62748
DO1005206011,MH12032,HACIENDA/12 BOEST 20320305 GTIA,832400000,DOP,8324,5.59999947,130.63794,08/07/2026,05:43:52 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211870,0,05/03/2017,05/03/2032,0,MINISTERIO DE HACIENDA,HACIENDA,62433
DO1005208629,MH12031,HACIENDA/8.5 BOEST 20310611 GTIA,666600000,DOP,6666,5.54999939,113.08249,08/07/2026,05:43:16 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211869,0,11/06/2021,11/06/2031,0,MINISTERIO DE HACIENDA,HACIENDA,62965
DO1005254128,MH12041,HACIENDA/12 BOEST 20410310 GTIA,653200000,DOP,6532,10.46548888,111.3339,08/07/2026,05:42:49 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211868,0,10/03/2026,10/03/2041,0,MINISTERIO DE HACIENDA,HACIENDA,62328
DO1005254128,MH12041,HACIENDA/12 BOEST 20410310 GTIA,500000000,DOP,5000,10.46548888,111.3339,08/07/2026,05:42:23 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211867,0,10/03/2026,10/03/2041,0,MINISTERIO DE HACIENDA,HACIENDA,62118
DO1005254219,MH22041,HACIENDA/12 BOEST 20410529 GTIA,966600000,DOP,9666,11.04801147,106.8613,08/07/2026,05:41:52 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211866,0,29/05/2026,29/05/2041,0,MINISTERIO DE HACIENDA,HACIENDA,62384
DO1005254219,MH22041,HACIENDA/12 BOEST 20410529 GTIA,900000000,DOP,9000,11.04801147,106.8613,08/07/2026,05:41:21 PM,CONTADO,PRIMERA PARTE,ROTC,09/07/2026,CONFIRMADA,3211865,0,29/05/2026,29/05/2041,0,MINISTERIO DE HACIENDA,HACIENDA,62104
